user_id,text,serial_dummy,favorite_count,retweet_count,days_existed,verified,followers_count,friends_count,statuses_count,n_tweeted,usage
x2292195016,@GavinBarwell If they want to play the blame game then point your fingers at China if memory serves me right it started there,0,0,0,3009,0,124,484,535,1,training
x1151677747703345152,"@CNN unless divisiveness comes from the DEMs or MSM.  But, then it is not divisiveness but necessary corrective action per PC authoritarianism/right warriors (i.e., Pelosi had to go to Chinatown and encourage traffic due to badman saying China virus).",0,0,0,1003,0,6,83,305,1,training
x910446769762443264,@BILDERBERG_GP Nothing surprises me with China anymore.,0,0,0,1669,0,119,302,4591,1,training
x750808149997805568,"@JoeBiden Uh joe
It was you guys
That left us unprepared 
DEPLETED 

DIRTY DIRT DIRT

REASON #67543
Not to vote for
Biden
Obama
China",0,0,0,2110,0,7756,8378,329587,1,training
x1029975859023638528,"@MarshaBlackburn Yes. China failed and there were many enablers among leaders of countries that made this happen. Here in the Philippines, we have a Beijing ass-licker of a president. https://t.co/MJFvMVso4d",0,0,0,1339,0,128,187,12692,1,training
x966320578444578816,@JoeBiden @DrBiden Were you praying for them when you said shutting down flights from China was racist?,0,0,0,1515,0,772,105,41197,1,training
x1183309812412637184,"@argus791 @AaronBastani the desparation of the left is astounding - Corbyn was right cos during a 100 year event we need state support - Boris is ""hiding"" rather than recovering from ICU - Boris is guilty of murder, but Spain, Italy, China, WHO all blameless - it's like dealing with petulant children",0,0,0,916,0,0,0,92,1,training
x594050440,"@FoxNews Until China allows our people to come into that lab, and also check their procedures, they are not to be believed.",0,0,0,3609,0,8022,7533,142349,1,training
x898018518112886784,"@CopleyStephen @bellasbane_ @QuiteContrary06 @Trent_Horn 4/ ""Since when does American take its lead from Italy and Spain?"" - THAT gets right at Trumps FAILURE as a world leader. The U.S. should have had the CDC on the ground in China. We should have acted at least as fast as Singapore, Taiwan &amp; Vietnam. THEY were right on it.",0,0,0,1703,0,37,82,1179,1,training
x1090025945774346240,"Most coronavirus deaths.

US:  40,400
Italy: 23,600
Spain: 20,595
France: 19,718
UK: 16,050
Belgium: 5,683
Iran: 5,118
China: 4,632 
Germany: 4,586
Netherlands: 3,684
Brazil: 2,462",0,1,0,1174,0,5269,98,11153,4,testing
x1051435500773548032,"Our embrace of China was naive and cynical – now is the time to hold Beijing to account
https://t.co/tkK1sbJPDg Yep",0,2,5,1280,0,2222,1939,47409,1,training
x512543884,@Kingfreespeech @ReneeCarrollAZ The left doesnt want to be called xenophobic over the disgusting acts of China when they think it would help trump and make themselves look bad “supposedly” with asians and Americans with Asian decent  at the same time,0,0,0,3697,0,182,565,1030,1,training
x1207808088130105344,"@robreiner HEY ROB I DON'T HEAR YOU TALKING MUCH ABOUT THE ISRAELI DUAL CITIZEN ARRESTED AT HARVARD FOR SELLING CHINA THE CORONAVIRUS

WE KNOW WHO IS CAUSING THE DEATH OF AMERICAN CITIZENS AND IT ISN'T TRUMP AND THE WHOLE NATION IS FIGURING IT OUT.",0,0,0,849,0,4,8,877,2,training
x1207808088130105344,"@robreiner HEY ROB I DON'T HEAR YOU TALKING MUCH ABOUT THE ISRAELI DUAL CITIZEN ARRESTED AT HARVARD FOR SELLING CHINA THE CORONAVIRUS

WE KNOW WHO IS CAUSING THE DEATH OF AMERICAN CITIZENS AND IT ISN'T TRUMP AND THE WHOLE NATION IS FIGURING IT OUT.",0,0,0,849,0,4,8,877,2,training
x4841340415,@Kingfreespeech @SandraSentinel Unbelievable in the day and age we live there is that much racism in China why am I not surprised,0,0,0,2267,0,1247,2570,41254,1,training
x309804899,"“surveillance is denial of freedom. A nation not free, is not creative. A nation not innovative, does not invent. This is why u have made your country the world champion in intellectual property THEFT.
CHINA enriches itself with inventions of others, instead of inventing its own”",0,2,1,3971,0,19742,20277,95198,1,training
x877101584358006784,No Blacks Allowed in China - Episode #24 https://t.co/deFgnFIiPq via @YouTube,0,0,0,1761,0,18,626,7419,1,training
x1018506859106496512,"...get the governor of Michigan to open up her state so that more black people will DIE? Is he trying to get the entire black population in Michigan decimated, as happened to the entire pigs industry in China? Mr Trump, what the FUCK is your mission in Michigan? An answer please!",0,0,0,1371,0,27,523,10604,2,training
x1018506859106496512,"...get the governor of Michigan to open up her state so that more black people will DIE? Is he trying to get the entire black population in Michigan decimated, as happened to the entire pigs industry in China? Mr Trump, what the FUCK is your mission in Michigan? An answer please!",0,0,0,1371,0,27,523,10606,2,training
x126759489,@theharryshearer Mayors and governors that go on TV telling their constituents to go to China town in SF and parades and broadway in NYC make local health policies. Why do you feel the need to run defense for them and not just call them out w/ the same derision you have for Trump? Honestly?,0,0,0,4404,0,203,624,14663,1,training
x1237187447433330689,"@PjMalone10 @rtenews He's a liar. Note how they don't mention where he's from; which is because he's from India, Pakistan, or Bangladesh and therefore is not in any danger in his home country

The man is a fraud and was probably put up to this cheap publicity stunt by some traitor like you",0,4,0,767,0,788,2800,3524,1,training
x707450890236661760,@TDufon Originated in China in 1300,0,1,1,2229,0,354,394,15491,1,training
x1170436470210990080,MUST-READ EXCLUSIVE: The One Reason China's Communist Leaders Would Deliberately Release the Coronavirus and Kill Their Own People in the Process https://t.co/A78yDHhMK2,0,0,0,952,0,4432,4518,3933,1,training
x2163579195,China is a gigantic Country. Could drop a Trillion for banter. Call it a gesture of Goodwill. Help rebuild the rest of the World and if They want to close Themselves even more let Them. No one will be bothered about that #Coronavirus,0,0,0,3088,0,240,74,37013,1,training
x1548391363,China's wet markets are not what some people think they are https://t.co/dWF3cL5j6x https://t.co/fx4jLxrsWq,0,0,0,3216,0,165,4,53269,1,training
x1167960566385627137,"I find it funny when my account was korea themed I was called white, but now that it’s China themed, people think im a Chinese person squatting in Beijing https://t.co/nJ8Lblj7hm",0,2,0,958,0,729,456,15877,1,training
x186100383,"Fantastic. Now along with everything else the government has fucked up, the antibody tests (from China of course) are dangerously flawed and inaccurate. Go on Donald. See what else you and you psycho-phants can do to harm the country!",0,0,0,4244,0,268,572,1949,1,training
x1091104922471256065,Canada’s top doctor leading pandemic response also works for China-controlled World Health Organization | News | LifeSite https://t.co/CrmiPmOTPP,0,0,0,1171,0,4657,4865,16402,1,testing
x319155578,"@archarmonic @valmacclinchy @CLSmithArts @KeeangaYamahtta I think accusations of crackdowns have been massively exaggerated. I also think that any increase in the number of victims in the Western world will also increase accusations against China, instead of deeper analysis of the shortcomings in the most affected countries.",0,0,0,3956,0,308,387,22834,1,training
x904029424038944768,@Eggsta @Gloria_DVasquez @CNN Obama’s efforts for what?!  Not responding to H1N1 appropriately?  Where were you when Pelosi was encouraging people to come down to China Town or calling Trump a racist for his China travel ban?!,0,0,0,1687,0,21,25,6852,1,testing
x2878569310,"The world has been complicit allowing the regime in China to flourish, they need to be held accountable before it’s too late. #boycottCCP #ChinaMustPay #CCPLiedPeopleDied                              #HumanRightsViolations          https://t.co/4JJ5Ip4q82",0,0,0,2709,0,180,181,710,1,training
x1060301244336668678,@PressSec @realDonaldTrump To China?,0,0,0,1256,0,0,8,157,3,training
x852478244976828418,"@Beelzebart @passingbybye @ChrisBurkeShay 😂no country in all around the world is more genocidal than us,china invaded afqanistan?!china foreign minister lied in un and invaded iraq?!china made abu ghraib?!china invaded syria and yemen and lybia?!u are the biggest threat to the world",0,0,0,1829,0,27,66,232,1,testing
x261749735,@brianklaas No one believes President Trump is a tool of China. He ran on protecting us against China. All this ad does is prove Joe Biden a liar...again.,0,77,28,4059,0,322884,121921,331667,1,training
x17020470,"@JeromePandell @MitchellCares @DevinMurphyDTM @JoeBiden @GOP As an AAPI, watching people conflate criticism of China’s regime and Trump’s lackluster response with racism is maddening. This is why we lose.",0,2,0,4918,0,1405,288,4773,1,training
x1231259692816650245,@BreitbartNews You Democrats are in the tank for China between the Bidens family filling their pockets full of China money along with the Clinton and Gore and Obama bowing to their wishes no wonder China is trying posion and collapse our economy,0,0,0,784,0,2,19,18,1,training
x331591571,@liberal_party @JustinTrudeau sends OUR MONEY to CHINA! In return we get faulty masks! We get a PANDEMIC GIFT from the Communist Party of CHINA &amp;they get PAID! not the Chinese PEOPLES fault they are victims TOO! #WakeUpCanada https://t.co/UhCwTOKY38,0,0,0,3935,0,39,210,13897,1,training
x1858882886,"@KjrMolon @realDonaldTrump @WHO @BrookingsInst Take a look at @BrookingsChina, and then follow John Thornton's career as a #CCP fixer with American companies and Washington policymaking. https://t.co/rw49pXfIjH #propaganda #foreignagents",0,1,0,3138,0,11233,1574,28614,1,training
x15778923,"@spectatorindex What is the source for the 4,632 deaths from China? How confident are you that is an accurate figure?",0,0,0,4999,0,1309,3621,49822,1,training
x759826650779398144,"@seahawks270 @guillotineshout @Politidope @JoeBiden ""Trump let in 40000 travelers from China"" sounds pretty racist.",0,0,0,2085,0,22,28,1365,1,training
x1942152284,"China fudged those numbers of their covid 19 bcoz once they reopened the numbers tripled 

No way we should be opening anything",0,0,0,3114,0,1175,2057,228081,1,training
x105589367,"White House Trade Adviser Peter Navarro said during an exclusive interview on “Sunday Morning Futures” that China ""cornered"" the personal protective equipment (PPE) market during the coronavirus outbreak and “is profiteering.”",0,0,0,4473,0,1103,1172,9664,2,testing
x1220750922386759681,"@tobitac Democrats: ""Trump is racist""

AAPIs: ""ur right but also that Biden ad was racist""

Democrats: ""No it wasn't u ungrateful shit! Don't you know Chinese people are racist? Here's a video of people in China making racist comments to Africans! Feel guilty, ur guilty by association!""",0,0,0,813,0,109,562,9925,1,training
x929520678214295552,"Trump: “I call it the China virus” 
Bernard Bros:
Biden: “Trump’s containment policies in China were a failure despite what he claims”
Bernard Bros: “racist xenophobic war monger!”",0,2,0,1616,0,331,806,20292,1,training
x600502898,@mgrant76308 I've seen a couple of ppl slip and say the same....one from a China propaganda network and another source.,0,1,1,3602,0,9509,10413,193166,1,training
x967544589497307137,Let talk about how the medical care is racist towards Africans- Americans. Let talk about how China is kicking out Africa.,0,0,0,1512,0,296,1102,9676,1,training
x246675478,"Most coronavirus deaths.

US:  40,400
Italy: 23,600
Spain: 20,595
France: 19,718
UK: 16,050
Belgium: 5,683
Iran: 5,118
China: 4,632 
Germany: 4,586
Netherlands: 3,684
Brazil: 2,462",0,1,1,4090,0,471,475,9376,4,testing
x2367666996,"@george_vrable @TribeforFreedom @BreitbartNews @realDonaldTrump Dear Sir, you are a Genius and who would contradict your choice of where these funds will certainly be put to better use rather than the Corrupt Cabal that are ""Ass Kissing"" Communist Party China &amp; their ""BUDDIES"" W.H.O. &amp; Democrats who have become rich on them!",0,2,2,2968,0,2744,5003,39358,1,training
x1007642033517944832,"@Kingfreespeech @zombie_nun Nobody wants to go to China black or white people anyway, back in civilised country’s your welcome in all McDonalds!",1,0,0,1401,0,247,389,3547,1,testing
x1248409343009013760,@DrAlshoreka @yehlog U guys will be beggars if india and china stops buying oil from u. 3rd class sheikh,0,0,0,736,0,8,404,29,2,training
x2792126010,"#BREAKING 
Most coronavirus deaths.

US:  40,400
Italy: 23,600
Spain: 20,595
France: 19,718
UK: 16,050
Belgium: 5,683
Iran: 5,118
China: 4,632 
Germany: 4,586
Netherlands: 3,684
Brazil: 2,462 https://t.co/fVgMbgaZe1",0,0,0,2780,0,99,410,1059,1,training
x376748053,Support Surges in House for Bringing Back Supply Chains From China https://t.co/7iCzSsUaW7,0,0,0,3861,0,6418,6964,98609,1,training
x426765527,@emceekhan @passingbybye @Beelzebart @ChrisBurkeShay How does Nepal make up China?,0,0,0,3788,0,37,276,459,1,training
x871891240618426372,"@DeAnna4Congress Proportionate justice entails having a $5 trillion China Corona Compensation Fund, for anyone eligible for compensatory damages, attributed to the negligence of the Communist Party of China(CPC), debt cancellation, targeted investment or tab placements should be part of the deal. https://t.co/7vSwOvmOGv",0,0,0,1775,0,353,4359,6551,1,training
x1197613647012470790,"@adambrabant1 @thehill @ewarren China has crap in its panties, big time, now no one in the world wants to buy their crap now, and China can not survive without America TRADE, but we can survive without trading with China...... socialist/communist always fail....",1,0,0,877,0,81,200,8676,1,training
x3109013955,"@MollerDennis Paid 5 extra bucks for a cat tent today. Made in Canada. Made in china Amazon crap 5 bucks cheaper. Easy decision. I'm no hero. But everything I want to buy now I think, is it made in china? If so. No thanks. Sacrifices have to be made. And yes. I said cat tent. I'm bored lol. https://t.co/8U7VnzcRdM",0,1,0,2580,0,1050,1817,5084,1,training
x369135069,"In 1977 a new strain of Flu began infecting people in Northern China. The symptoms (although mostly mild) intrigued scientists as they were oddly similar to the strain of Flu that had occurred about 20 years ago. However, this flu was believed to be extinct.",0,0,0,3875,0,1942,1566,30272,1,training
x1046831191679291392,"UBS, Morgan Stanley among firms targeting China bank opening https://t.co/xisOhwrDZJ https://t.co/41ZQ5BMpWy",0,0,0,1293,0,13,40,548,1,training
x1602717788,"Most coronavirus deaths.

US:  40,400
Italy: 23,600
Spain: 20,595
France: 19,718
UK: 16,050
Belgium: 5,683
Iran: 5,118
China: 4,632 
Germany: 4,586
Netherlands: 3,684
Brazil: 2,462",0,0,0,3194,0,47,350,755,4,testing
x829335376435163137,@ArthurSchwartz @realDonaldTrump And she fell back to her old social shaming trick when she said she was only in China town to combat the racism.,0,0,0,1893,0,3,9,132,1,training
x4909569434,@LarryBoorstein @Erndea @Msbmoran @NunuvyabiznessB @mmpadellan @FoxNews This is a joke. Please compare us to Europe when you trash us not China who everyone knows is lying.,0,0,0,2252,0,917,3544,5380,3,training
x4909569434,@LarryBoorstein @Erndea @Msbmoran @NunuvyabiznessB @mmpadellan @FoxNews This is a joke. Please compare us to Europe when you trash us not China who everyone knows is lying.,0,0,0,2252,0,917,3544,5380,3,training
x4909569434,@LarryBoorstein @Erndea @Msbmoran @NunuvyabiznessB @mmpadellan @FoxNews This is a joke. Please compare us to Europe when you trash us not China who everyone knows is lying.,0,0,0,2252,0,917,3544,5380,3,training
x1001890984387661827,@Upyourjunker1 Whilst the UK sends China more £’s in Foreign Aid.,0,1,0,1417,0,1673,2132,22745,1,training
x1100845867131559936,"@realDonaldTrump Pls address what you are going to do to China, now that the lab manufactured virus story has been endorsed by a Noble laureate, who identified the HIV virus, Dr Luc Montagnier. This virus has the genome of HIV and Malaria which is not possible naturally. China can not b trusted",0,3,1,1144,0,68,39,3145,1,training
x1138800277866405888,@Politidope @CjWilson850 @JoeBiden Didn’t I read somewhere that main infection points came from Europe and not China? Perhaps this is the reason NY has way more infections than the west coast cities 😐,1,0,0,1039,0,165,52,7558,1,training
x1122222044,Navarro: Business Now Sees 'Political Risk' Keeping Operations in China | https://t.co/jZ50UIAPlL https://t.co/Ssmzh3Z3QF via @Newsmax,0,1,1,3367,0,7725,8318,42207,1,training
x21433127,"@uizapunk @ArtVand59858733 @RacismDog IDK, as an Asian American child of war refugee immigrants, I can def sympathize with a healthy distrust of communist China, without feeling lumped in.

Maybe I just don't key in in pictures of Asian men as much 🤷🏾‍♂️",0,0,0,4803,0,117,697,1375,1,training
x2963367991,"@BrandonBeckham_ @realDonaldTrump @BretBaier @SpeakerPelosi They worked with Russia to take down Trump. Then Iran +now China! They’ve supported ISIS, Hamas, MS13+ANTIFA while attempting to sabotage Trump.Nancy PeloXi
is a domestic enemy she swore to protect the country from. Wait til Durham has perp walks for Democrats heads to explode!",0,0,0,2656,0,2515,4333,33524,1,training
x2351934614,"@EyesOnQ Yep, he should have party in China Town in February like she encouraged... Pass the additional funds for small businesses, Nancy, or be silent. You hate hard working Americans and we have GOOD memories.",0,0,0,2978,0,12765,13091,175684,1,training
x532475945,@JacyFranklyn @denisewu @BillGates @WHO WHO week has been every week since they fucked world by spreading China propaganda.,0,0,0,3678,0,91,166,19481,1,training
x1216398657844473856,"Most coronavirus deaths.

US:  40,400
Italy: 23,600
Spain: 20,595
France: 19,718
UK: 16,050
Belgium: 5,683
Iran: 5,118
China: 4,632 
Germany: 4,586
Netherlands: 3,684
Brazil: 2,462",0,1,0,825,0,1608,1686,1280,4,testing
x910695633237020674,"""The Chinese Communist Party leadership has become arrogant, unlike the leadership I dealt with as foreign minister: Jiang Zemin and Hu Jintao. Xi Jinping should think about the impact his internal policies have had on the global community .....""
https://t.co/qKsQr7gyVp",0,1,0,1668,0,641,165,11520,1,training
x2847258009,"US says China should stop 'bullying behavior' in South China Sea 

https://t.co/60zgwBGZss",0,5,2,2728,0,18342,2941,26064,1,training
x244972162,@guypbenson @benshapiro So don’t we at some point have to stop responding to this crap? The timeline is well documented. The Dem response is also well documented. We had a failure on the intel side and could only rely on the WHO and China. Unfortunately both lied and the Chinese had already infected us.,0,0,0,4094,0,204,472,16863,1,training
x1246587417424994306,"@nvsiger @_ethiopiangold Blacks are discriminated against in the Middle East, including Israel, China, Malaysia, Japan, most of Asia, Mexico, Most of South America (notably in Brazil and Argentina).",0,0,0,742,0,26,105,249,1,training
x840646138734698497,@LiisaJust @pink_lady56 Tells you more about them than anything words or sarcastic quip could WHO is Complicit in China Coverup Dec 31st through to Feb Who Has Blood On Who's Hands? But remember these Assholes need writer's to put thoughts words into their One Cell Ameba Brains,0,0,0,1862,0,79,62,3398,1,training
x1463611489,@maximilianlion been .. off line .. self imposed #Lockdown madness .. today I came back .. and good news all round .. 👋😂 cheering me up .. looks like we going to staple them #Communists #China Party to the ground .. one kick at a time #CoronaVirus ..,0,0,0,3245,0,6803,5808,211762,1,training
x2256734856,@ChrisBurkeShay No it isn’t. You are allowed to be critical of china.,0,0,0,3038,0,82,277,5911,1,training
x56500885,@PressSec @realDonaldTrump To China?,0,0,0,4660,0,280,298,21554,3,training
x3928226653,@republiculos China for giving us Covid?,0,0,0,2373,0,491,512,5553,1,training
x39991475,"Hollywood, you had a chance to redeem yourselves in front of millions of fans , but you chose to use your “talents?” to help an organization that followed instructions from China and lied and watched people die.",0,7,3,4720,0,2476,2561,557,1,training
x1221092089951412225,@DavidCampaign @RichardHRBenyon @thesundaytimes You're very complimentary and I appreciate this.  The Sunday Times reports that he missed 5 crucial meetings about the emerging situation in China.  20 plus thousand people dead and more to come tell me that he should have been there.,0,0,0,812,0,26,153,514,1,training
x905392584180326400,"@BethCYay China is a DS tool, Beth. Their production, their arm.",0,0,0,1683,0,27607,1867,43346,1,training
x71869296,Guardian: Covid-19 is President Trump’s Fault for Failing to Protect Endangered Species in China https://t.co/4INKDLoyAr https://t.co/2XynhrSKSH,0,7,5,4606,0,29172,303,29198,1,training
x185507389,@ElizabethMay Zoom is routing calls through China. It had very poor security. Please look into other options!,0,0,0,4245,0,138,252,5002,1,training
x985712249586245632,@PressSec @realDonaldTrump To China?,0,0,0,1461,0,24,105,1492,3,training
x964217928,@mmpadellan Feb 3 GENEVA (Reuters) - World Health Organization chief Tedros Adhanom Ghebreyesus said on Monday there was no need for measures that “unnecessarily interfere with international travel and trade” in trying to halt the spread of a coronavirus that has killed 361 people in China.,0,0,0,3432,0,1117,1056,9211,1,training
x255362817,"@stonkgod @overlayered @PrettyBadLefty I don't ""block out 100%"", here is for example a Guardian article that can be read against the intent of its author that displays how nonsense the idea that the rich run China is

https://t.co/QEqAQMZGzX",0,0,0,4072,0,697,400,21060,1,training
x841274172,"@Mikel_Jollett @HoodlumRIP Unless they can be convinced to get angry about something to take their minds off it.

China, governors, WHO, Nancy Pelosi, the deep state. Doesn’t really matter what.",0,0,0,3492,0,129,495,5308,1,training
x48722279,"RED DAWN: First They Gave Us COVID-19, Now Chinese Drones Are Surveilling Americans In 22 States With Captured Data Likely Sent Back To China https://t.co/8S4rB288d4",0,0,0,4684,0,1025,1747,12735,1,training
x26110449,"@Alyssa_Milano Excuse me ma’am, so Trump actually loves China? Even though he has been screeching out against China for the past 10 years? Also the 40,000 people from China were United States citizens that returned from China. So you wanted stricter boarder regulations? I’m so confused #KAG2020",0,0,0,4772,0,314,417,5755,1,training
x54458759,Liberal Government Gave $41 MILLION Of Your Taxpayer Dollars In Foreign Aid To China https://t.co/2eiHiz4WQp,0,0,0,4666,0,12110,12271,30590,1,training
x925909315,@AmoneyResists @w_terrence Pelosi was still wanting people to go to China Town you absolute weapon. You must have been dropped really hard on ya head as a baby https://t.co/ZM46ZMTDiF,0,0,0,3450,0,918,1296,17959,1,training
x828834024,@DonaldJTrumpJr @realDonaldTrump @jreichelt It's funny how some people expect China to do anything different from what China would usually do. China's response to the spread of the virus in Wuhan was evidence enough for any logical person to start to take some level of precaution.,0,0,0,3498,0,7,33,24,1,testing
x834138035281391616,"@JonathanTurley What about djt calling it ""CHINA"" virus??
FIRING Pandemic Team??
Speaker pelosi is only adult in the room.
GO TO HELL.
Democrats in 2020!!!",0,0,0,1880,0,48,18,10229,1,training
x1238165365164773376,"🇮🇹 Italy 
 🏥 Total cases  - 178,972
 🤒 New Cases - 3,047
 💀 Deaths - 23,660
 😀 Recovered - 47,055 
 
 🇨🇳 China 
 🏥 Total cases  - 82,735
 🤒 New Cases - 16
 💀 Deaths - 4,632
 😀 Recovered - 77,062",0,0,0,765,0,112,0,2436,2,training
x1238165365164773376,"🇮🇹 Italy 
 🏥 Total cases  - 178,972
 🤒 New Cases - 3,047
 💀 Deaths - 23,660
 😀 Recovered - 47,055 
 
 🇨🇳 China 
 🏥 Total cases  - 82,735
 🤒 New Cases - 16
 💀 Deaths - 4,632
 😀 Recovered - 77,062",0,0,0,765,0,112,0,2439,2,training
x1235665775790354432,@RealJamesWoods I hope China wins against American imperialism,0,1,0,772,0,1087,2586,2921,1,training
x3921536541,"@bennyjohnson Pelosi must be planning a vacation to China or Iran 

VICTORY =WORK NOW",1,0,0,2380,0,7,24,727,1,training
x1232071549366091776,@PunishDem1776 Who is @PropagandaBRC Communist shill? Deep State bad actor? Globalist puppet? Enemy of the people? Censorship proponent? Agent of China? All of the above?! https://t.co/1YJeIv2grR,1,1,1,782,0,849,1977,4834,1,training
x26495940,@thecrimson WHY????????????????? To give back to CHINA????????,0,0,0,4770,0,278,258,30874,1,training
x46726877,"@cannotrunfast China would undoubtedly threaten and use leverage over many of their smaller trading partners, leverage they DON'T have over the US.",0,1,0,4691,0,9115,8179,148386,1,training
x705228193318318081,"@TheRightMelissa @ladygaga @POTUS @realDonaldTrump @SpeakerPelosi @DNC @JoeBiden @MikeBloomberg @PeteButtigieg @SenAmyKlobuchar @SenSanders @SenWarren Guess YOU MISSED these @ladygaga:

2020

Feb 4 #SOTU: “Among DJT’s comments, he addressed the emerging 2020 Coronavirus Pandemic: ...Coronavirus outbreak in China. My administration will take all necessary steps to safeguard our citizens from this threat.""
https://t.co/IR7DKnewuE",0,0,0,2235,0,8756,8494,124163,1,training
x592033263,"@robertwrighter With, what seems to me to be, a dangerous narrative. The Falun Gong may be a doomsday cult and seen to want a war with China.",0,0,0,3611,0,11,61,174,1,training
x1241328286556454914,"@FoxNews China is treated like US' mother and blamed for not to put the milk in baby's mouth. Grown up, US baby. Otherwise, more Americans will be killed by the pandemic caused by US mistakes.",0,0,0,756,0,29,392,612,1,training
x52410003,@SpeakerPelosi @ThisWeekABC Testing is no the key... testing is another democrat taking point. Testing is a red herring. Testing is an excuse to continue to ruin the economy and people’s lives. If you are afraid of the China Virus then resign! https://t.co/rIiq1xraKB,0,0,0,4673,0,224,1084,3718,1,training
x2235299994,"@TRAPTOFFICIAL China is not a continent, you uneducated scarecrow!",0,0,0,3051,0,8,141,41,1,testing
x2608779276,"China： Sun Lijun 孙力军 vice Minister of Public Security, who was in charge of security operations in Wuhan, detained for investigation  h/t @MischaEDM 
https://t.co/lsdxI8InpF

&amp;
https://t.co/AbfvX7Oq0E https://t.co/9HZJylI2sd",0,34,27,2840,0,10157,2119,35808,1,training
x2171137494,@Huawei Fuck China https://t.co/mwLutlNDF1,0,0,0,3087,0,601,860,1249,1,training
x2259392858,"@iro0585 @BMcCarthy32 LMFAO And 40,000 tourists from China were still allowed in.",0,0,0,3036,0,802,998,26906,1,training
x2235329532,"#China's DCEP, #Libra, Digital Dollar: Can the ongoing crisis bolster their rise?

https://t.co/XME2K37vRN https://t.co/ywLkIfS18l",0,0,0,3051,0,14292,13835,22071,1,testing
x804575947076882436,"@China_Amb_India China supplied and attacked with Coronavirus , i hope it will not flourish anymore",0,0,0,1961,0,5,54,92,1,training
x1352077458,"@SpeakerPelosi @ThisWeekABC You are the person who invited the world to come to China Town.  Come to the shops, go to the parade.  Yeah.. I really want YOU guiding me out of an International Pandemic. https://t.co/enHIjNtX9c",0,0,0,3289,0,10636,10535,8440,1,training
x1081403215155912706,"@gmbutts A China covered up, Trump screwed up, and the WHO collaborated. There’s plenty of blame to go around.",0,0,0,1197,0,53,427,6311,1,testing
x524736325,"@ChinaEmbOttawa
Your actions of deceit will come back to haunt you. The world sees your lies. Why should anyone trade with China?",0,0,0,3685,0,622,472,12264,1,training
x984236245,@piersmorgan @realDonaldTrump He’s saying China will face the consequences if responsible for covering up...what’s wrong with that? Personally I hope he sends drone missiles onto the CCP HQ,0,0,0,3422,0,398,155,1941,1,training
x313602604,Fuck all of you and China and America and money and everything in between and this life 🙂,0,2,0,3965,0,380,206,27422,1,training
x1031702708040949760,Dont know anything about China but I feel like you should probably just not believe anything anyone says about it,0,2,0,1334,0,81,171,1528,1,testing
x910975080351404032,"@CNN @FareedZakaria Actually also UK , Germany, Japan, Italy and many more are blaming China, The only people are not blaming China is You the Dems and the rest of US mainstream media.",0,1,0,1668,0,42,62,2120,1,testing
x498309839,"@atrupar Ridiculous, we knew in January that China locked down Hubay Province, Beijing, and Shanghai, in JANUARY. American diplomats left early February. She is either a lying sycophant or incompetent.",0,0,0,3708,0,3,48,950,1,training
x1042330378881576960,@ResIpsaLoquit10 China could-and should-demand we pay back our $1.2 trillion dollar debt to them right now.,0,1,0,1305,0,45,106,1746,1,testing
x821538194202103808,@JoeBiden Twenty twenty hindsight.  You've been in politics since the civil war and think you didn't contribute to our lack of preparedness.  Trump did the best you could do with the tools he had.  You did nothing but whine.  Tell the truth about China and Ukraine for starters.,0,0,0,1914,0,8602,9352,31664,1,training
x1002629947020791811,"@MollyNagle3 @SamanthaJPower @JoeBiden @realDonaldTrump recommend some sort of action, but since China has a veto that would be a non-starter. That would require the president of the United States to apply pressure oh, something that would not be in trumps personal financial interest so Trump get nothing, because he asserted that",0,0,0,1415,0,375,290,61747,1,training
x393002721,"@danobrien20 There people going to great lengths to say population doesn't matter but the only place it didn't matter was China where we assume there was only 1 person infected on day 0. 
In every other country it was imported by travel &amp; that travel volume is population linked.",0,2,0,3834,0,109,364,5991,1,training
x1522327446,"@washingtonpost @jilevin Who ordered them sent?
Find out.
First responders died because they didn't have them
Who sent them to China?
WHO?",0,0,0,3226,0,612,222,57584,1,training
x178406304,@WOODHEAP @POLITUCATION @seicilop That's what they did in China. It works. Warn people in advance of course - so nobody starves as a result.,0,2,0,4263,0,6468,4977,159459,1,testing
x949061126905651201,@meaganmday They might be giving up on progressives altogether. That Biden- China ad was a clear overture to conservative voters.,0,4,0,1563,0,3472,2751,16884,1,training
x763432470234607620,"@jameswanyoike @Evinndungu @USAmbKenya @AlkarimJiwa Yap if that’s not the whole world I don’t know what is. I don’t need American media to figure out the obvious, China downplayed the virus and eventually let it spread to the rest of the world.",0,0,0,2075,0,268,475,2296,1,training
x57196393,@ThePlumLineGS @cchaynes3 Didn’t the WHO help China cover this up?,0,0,0,4657,0,1056,2397,37400,2,testing
x1878998875,"This is absolutely amazing...!!!

#AmazingPolly #Palghar #China #Wow #StayHome
#ShadowsFX
#StaySafeStayHome 
#USA  #MusicForHope #LockdownLondon
#India #musicvideo #MusicLives
 https://t.co/SYQgBUbOdo",0,1,2,3132,0,44,1130,435,1,training
x1242630442731343873,"@EricTrump Are you stealing from charities this week? Month?

40K deaths and rising! Nov 19th he knew.  A president that can not get JackShit done!   Disbanded the pandemic team and left the wealthiest nation with its pants around its ankles. Nice work Grifter

https://t.co/Vk0nLWRjzB",0,0,0,752,0,24,196,1237,1,training
